Province_State,Country_Region,Last_Update,Deaths
Massachusetts,US,2020-05-04 02:32:32,4004
Michigan,US,2020-05-04 02:32:32,4053
Minnesota,US,2020-05-04 02:32:32,418
Mississippi,US,2020-05-04 02:32:32,303
Missouri,US,2020-05-04 02:32:32,381
Montana,US,2020-05-04 02:32:32,16
Nebraska,US,2020-05-04 02:32:32,78
Nevada,US,2020-05-04 02:32:32,258
New Hampshire,US,2020-05-04 02:32:32,86
New Jersey,US,2020-05-04 02:32:32,7871
New Mexico,US,2020-05-04 02:32:32,151
New York,US,2020-05-04 02:32:32,24708
North Carolina,US,2020-05-04 02:32:32,434
North Dakota,US,2020-05-04 02:32:32,25
Northern Mariana Islands,US,2020-05-04 02:32:32,2
Ohio,US,2020-05-04 02:32:32,1039
Oklahoma,US,2020-05-04 02:32:32,238
Oregon,US,2020-05-04 02:32:32,109
Pennsylvania,US,2020-05-04 02:32:32,2720
Puerto Rico,US,2020-05-04 02:32:32,97
Rhode Island,US,2020-05-04 02:32:32,320
South Carolina,US,2020-05-04 02:32:32,275
South Dakota,US,2020-05-04 02:32:32,21
Tennessee,US,2020-05-04 02:32:32,210
Texas,US,2020-05-04 02:32:32,878
Utah,US,2020-05-04 02:32:32,50
Vermont,US,2020-05-04 02:32:32,53
Virgin Islands,US,2020-05-04 02:32:32,4
Virginia,US,2020-05-04 02:32:32,660
Washington,US,2020-05-04 02:32:32,834
West Virginia,US,2020-05-04 02:32:32,48
Wisconsin,US,2020-05-04 02:32:32,339
Wyoming,US,2020-05-04 02:32:32,7
Alabama,US,2020-05-05 02:32:38,298
Alaska,US,2020-05-05 02:32:38,9
American Samoa,US,2020-05-05 02:32:38,0
Arizona,US,2020-05-05 02:32:38,362
Arkansas,US,2020-05-05 02:32:38,80
California,US,2020-05-05 02:32:38,2278
Colorado,US,2020-05-05 02:32:38,851
Connecticut,US,2020-05-05 02:32:38,2556
Delaware,US,2020-05-05 02:32:38,182
Diamond Princess,US,2020-05-05 02:32:38,0
District of Columbia,US,2020-05-05 02:32:38,258
Florida,US,2020-05-05 02:32:38,1399
Georgia,US,2020-05-05 02:32:38,1246
Grand Princess,US,2020-05-05 02:32:38,3
Guam,US,2020-05-05 02:32:38,5
Hawaii,US,2020-05-05 02:32:38,17
Idaho,US,2020-05-05 02:32:38,64
Illinois,US,2020-05-05 02:32:38,2659
Indiana,US,2020-05-05 02:32:38,1151
Iowa,US,2020-05-05 02:32:38,188
Kansas,US,2020-05-05 02:32:38,156
Kentucky,US,2020-05-05 02:32:38,261
Louisiana,US,2020-05-05 02:32:38,2064
Maine,US,2020-05-05 02:32:38,57
Maryland,US,2020-05-05 02:32:38,1317
Massachusetts,US,2020-05-05 02:32:38,4090
Michigan,US,2020-05-05 02:32:38,4139
Minnesota,US,2020-05-05 02:32:38,427
Mississippi,US,2020-05-05 02:32:38,310
Missouri,US,2020-05-05 02:32:38,386
Montana,US,2020-05-05 02:32:38,16
Nebraska,US,2020-05-05 02:32:38,78
Nevada,US,2020-05-05 02:32:38,265
New Hampshire,US,2020-05-05 02:32:38,86
New Jersey,US,2020-05-05 02:32:38,7910
New Mexico,US,2020-05-05 02:32:38,156
New York,US,2020-05-05 02:32:38,24999
North Carolina,US,2020-05-05 02:32:38,442
North Dakota,US,2020-05-05 02:32:38,25
Northern Mariana Islands,US,2020-05-05 02:32:38,2
Ohio,US,2020-05-05 02:32:38,1057
Oklahoma,US,2020-05-05 02:32:38,238
Oregon,US,2020-05-05 02:32:38,109
Pennsylvania,US,2020-05-05 02:32:38,2838
Puerto Rico,US,2020-05-05 02:32:38,97
Rhode Island,US,2020-05-05 02:32:38,341
South Carolina,US,2020-05-05 02:32:38,283
South Dakota,US,2020-05-05 02:32:38,21
Tennessee,US,2020-05-05 02:32:38,219
Texas,US,2020-05-05 02:32:38,901
Utah,US,2020-05-05 02:32:38,50
Vermont,US,2020-05-05 02:32:38,52
Virgin Islands,US,2020-05-05 02:32:38,4
Virginia,US,2020-05-05 02:32:38,684
Washington,US,2020-05-05 02:32:38,841
West Virginia,US,2020-05-05 02:32:38,48
Wisconsin,US,2020-05-05 02:32:38,340
Wyoming,US,2020-05-05 02:32:38,7
Alabama,US,2020-05-06 02:32:35,315
Alaska,US,2020-05-06 02:32:35,9
American Samoa,US,2020-05-06 02:32:35,0
Arizona,US,2020-05-06 02:32:35,395
Arkansas,US,2020-05-06 02:32:35,83
California,US,2020-05-06 02:32:35,2381
Colorado,US,2020-05-06 02:32:35,903
Connecticut,US,2020-05-06 02:32:35,2633
Delaware,US,2020-05-06 02:32:35,187
Diamond Princess,US,2020-05-06 02:32:35,0
District of Columbia,US,2020-05-06 02:32:35,264
Florida,US,2020-05-06 02:32:35,1471
Georgia,US,2020-05-06 02:32:35,1299
Grand Princess,US,2020-05-06 02:32:35,3
Guam,US,2020-05-06 02:32:35,5
Hawaii,US,2020-05-06 02:32:35,17
Idaho,US,2020-05-06 02:32:35,65
Illinois,US,2020-05-06 02:32:35,2834
Indiana,US,2020-05-06 02:32:35,1211
Iowa,US,2020-05-06 02:32:35,207
Kansas,US,2020-05-06 02:32:35,161
Kentucky,US,2020-05-06 02:32:35,275
Louisiana,US,2020-05-06 02:32:35,2115
Maine,US,2020-05-06 02:32:35,61
Maryland,US,2020-05-06 02:32:35,1390
Massachusetts,US,2020-05-06 02:32:35,4212
Michigan,US,2020-05-06 02:32:35,4183
Minnesota,US,2020-05-06 02:32:35,455
Mississippi,US,2020-05-06 02:32:35,342
Missouri,US,2020-05-06 02:32:35,409
Montana,US,2020-05-06 02:32:35,16
Nebraska,US,2020-05-06 02:32:35,78
Nevada,US,2020-05-06 02:32:35,270
New Hampshire,US,2020-05-06 02:32:35,92
New Jersey,US,2020-05-06 02:32:35,8244
New Mexico,US,2020-05-06 02:32:35,162
New York,US,2020-05-06 02:32:35,25124
North Carolina,US,2020-05-06 02:32:35,472
North Dakota,US,2020-05-06 02:32:35,25
Northern Mariana Islands,US,2020-05-06 02:32:35,2
Ohio,US,2020-05-06 02:32:35,1135
Oklahoma,US,2020-05-06 02:32:35,247
Oregon,US,2020-05-06 02:32:35,113
Pennsylvania,US,2020-05-06 02:32:35,3179
Puerto Rico,US,2020-05-06 02:32:35,99
Rhode Island,US,2020-05-06 02:32:35,355
South Carolina,US,2020-05-06 02:32:35,296
South Dakota,US,2020-05-06 02:32:35,24
Tennessee,US,2020-05-06 02:32:35,226
Texas,US,2020-05-06 02:32:35,925
Utah,US,2020-05-06 02:32:35,56
Vermont,US,2020-05-06 02:32:35,52
Virgin Islands,US,2020-05-06 02:32:35,4
Virginia,US,2020-05-06 02:32:35,713
Washington,US,2020-05-06 02:32:35,862
West Virginia,US,2020-05-06 02:32:35,48
Wisconsin,US,2020-05-06 02:32:35,353
Wyoming,US,2020-05-06 02:32:35,7
Alabama,US,2020-05-07 02:32:32,343
Alaska,US,2020-05-07 02:32:32,10
American Samoa,US,2020-05-07 02:32:32,0
Arizona,US,2020-05-07 02:32:32,426
Arkansas,US,2020-05-07 02:32:32,87
California,US,2020-05-07 02:32:32,2464
Colorado,US,2020-05-07 02:32:32,919
Connecticut,US,2020-05-07 02:32:32,2718
Delaware,US,2020-05-07 02:32:32,193
Diamond Princess,US,2020-05-07 02:32:32,0
District of Columbia,US,2020-05-07 02:32:32,277
Florida,US,2020-05-07 02:32:32,1539
Georgia,US,2020-05-07 02:32:32,1327
Grand Princess,US,2020-05-07 02:32:32,3
Guam,US,2020-05-07 02:32:32,5
Hawaii,US,2020-05-07 02:32:32,17
Idaho,US,2020-05-07 02:32:32,66
Illinois,US,2020-05-07 02:32:32,2974
Indiana,US,2020-05-07 02:32:32,1377
Iowa,US,2020-05-07 02:32:32,219
Kansas,US,2020-05-07 02:32:32,164
Kentucky,US,2020-05-07 02:32:32,283
Louisiana,US,2020-05-07 02:32:32,2167
Maine,US,2020-05-07 02:32:32,62
Maryland,US,2020-05-07 02:32:32,1437
Massachusetts,US,2020-05-07 02:32:32,4420
Michigan,US,2020-05-07 02:32:32,4256
Minnesota,US,2020-05-07 02:32:32,485
Mississippi,US,2020-05-07 02:32:32,374
Missouri,US,2020-05-07 02:32:32,428
Montana,US,2020-05-07 02:32:32,16
Nebraska,US,2020-05-07 02:32:32,78
Nevada,US,2020-05-07 02:32:32,289
New Hampshire,US,2020-05-07 02:32:32,92
New Jersey,US,2020-05-07 02:32:32,8549
New Mexico,US,2020-05-07 02:32:32,169
New York,US,2020-05-07 02:32:32,25623
North Carolina,US,2020-05-07 02:32:32,492
North Dakota,US,2020-05-07 02:32:32,31
Northern Mariana Islands,US,2020-05-07 02:32:32,2
Ohio,US,2020-05-07 02:32:32,1225
Oklahoma,US,2020-05-07 02:32:32,253
Oregon,US,2020-05-07 02:32:32,115
Pennsylvania,US,2020-05-07 02:32:32,3345
Puerto Rico,US,2020-05-07 02:32:32,99
Rhode Island,US,2020-05-07 02:32:32,370
South Carolina,US,2020-05-07 02:32:32,305
South Dakota,US,2020-05-07 02:32:32,29
Tennessee,US,2020-05-07 02:32:32,239
Texas,US,2020-05-07 02:32:32,954
Utah,US,2020-05-07 02:32:32,58
Vermont,US,2020-05-07 02:32:32,52
Virgin Islands,US,2020-05-07 02:32:32,4
Virginia,US,2020-05-07 02:32:32,713
Washington,US,2020-05-07 02:32:32,870
West Virginia,US,2020-05-07 02:32:32,50
Wisconsin,US,2020-05-07 02:32:32,362
Wyoming,US,2020-05-07 02:32:32,7
Alabama,US,2020-05-08 02:32:36,369
Alaska,US,2020-05-08 02:32:36,10
American Samoa,US,2020-05-08 02:32:36,0
Arizona,US,2020-05-08 02:32:36,450
Arkansas,US,2020-05-08 02:32:36,87
California,US,2020-05-08 02:32:36,2535
Colorado,US,2020-05-08 02:32:36,944
Connecticut,US,2020-05-08 02:32:36,2797
Delaware,US,2020-05-08 02:32:36,202
Diamond Princess,US,2020-05-08 02:32:36,0
District of Columbia,US,2020-05-08 02:32:36,285
Florida,US,2020-05-08 02:32:36,1600
Georgia,US,2020-05-08 02:32:36,1355
Grand Princess,US,2020-05-08 02:32:36,3
Guam,US,2020-05-08 02:32:36,5
Hawaii,US,2020-05-08 02:32:36,17
Idaho,US,2020-05-08 02:32:36,67
Illinois,US,2020-05-08 02:32:36,3111
Indiana,US,2020-05-08 02:32:36,1414
Iowa,US,2020-05-08 02:32:36,231
Kansas,US,2020-05-08 02:32:36,165
Kentucky,US,2020-05-08 02:32:36,294
Louisiana,US,2020-05-08 02:32:36,2208
Maine,US,2020-05-08 02:32:36,62
Maryland,US,2020-05-08 02:32:36,1503
Massachusetts,US,2020-05-08 02:32:36,4552
Michigan,US,2020-05-08 02:32:36,4345
Minnesota,US,2020-05-08 02:32:36,508
Mississippi,US,2020-05-08 02:32:36,396
Missouri,US,2020-05-08 02:32:36,449
Montana,US,2020-05-08 02:32:36,16
Nebraska,US,2020-05-08 02:32:36,91
Nevada,US,2020-05-08 02:32:36,297
New Hampshire,US,2020-05-08 02:32:36,114
New Jersey,US,2020-05-08 02:32:36,8807
New Mexico,US,2020-05-08 02:32:36,172
New York,US,2020-05-08 02:32:36,26144
North Carolina,US,2020-05-08 02:32:36,513
North Dakota,US,2020-05-08 02:32:36,31
Northern Mariana Islands,US,2020-05-08 02:32:36,2
Ohio,US,2020-05-08 02:32:36,1271
Oklahoma,US,2020-05-08 02:32:36,260
Oregon,US,2020-05-08 02:32:36,121
Pennsylvania,US,2020-05-08 02:32:36,3589
Puerto Rico,US,2020-05-08 02:32:36,102
Rhode Island,US,2020-05-08 02:32:36,388
South Carolina,US,2020-05-08 02:32:36,316
South Dakota,US,2020-05-08 02:32:36,31
Tennessee,US,2020-05-08 02:32:36,238
Texas,US,2020-05-08 02:32:36,985
Utah,US,2020-05-08 02:32:36,61
Vermont,US,2020-05-08 02:32:36,53
Virgin Islands,US,2020-05-08 02:32:36,4
Virginia,US,2020-05-08 02:32:36,769
Washington,US,2020-05-08 02:32:36,891
West Virginia,US,2020-05-08 02:32:36,51
Wisconsin,US,2020-05-08 02:32:36,374
Wyoming,US,2020-05-08 02:32:36,7
Alabama,US,2020-05-09 02:32:39,383
Alaska,US,2020-05-09 02:32:39,10
American Samoa,US,2020-05-09 02:32:39,0
Arizona,US,2020-05-09 02:32:39,517
Arkansas,US,2020-05-09 02:32:39,88
California,US,2020-05-09 02:32:39,2613
Colorado,US,2020-05-09 02:32:39,960
Connecticut,US,2020-05-09 02:32:39,2874
Delaware,US,2020-05-09 02:32:39,213
Diamond Princess,US,2020-05-09 02:32:39,0
District of Columbia,US,2020-05-09 02:32:39,304
Florida,US,2020-05-09 02:32:39,1669
Georgia,US,2020-05-09 02:32:39,1400
Grand Princess,US,2020-05-09 02:32:39,3
Guam,US,2020-05-09 02:32:39,5
Hawaii,US,2020-05-09 02:32:39,17
Idaho,US,2020-05-09 02:32:39,67
Illinois,US,2020-05-09 02:32:39,3241
Indiana,US,2020-05-09 02:32:39,1447
Iowa,US,2020-05-09 02:32:39,243
Kansas,US,2020-05-09 02:32:39,168
Kentucky,US,2020-05-09 02:32:39,298
Louisiana,US,2020-05-09 02:32:39,2227
Maine,US,2020-05-09 02:32:39,63
Maryland,US,2020-05-09 02:32:39,1560
Massachusetts,US,2020-05-09 02:32:39,4702
Michigan,US,2020-05-09 02:32:39,4399
Minnesota,US,2020-05-09 02:32:39,534
Mississippi,US,2020-05-09 02:32:39,409
Missouri,US,2020-05-09 02:32:39,483
Montana,US,2020-05-09 02:32:39,16
Nebraska,US,2020-05-09 02:32:39,90
Nevada,US,2020-05-09 02:32:39,294
New Hampshire,US,2020-05-09 02:32:39,121
New Jersey,US,2020-05-09 02:32:39,8960
New Mexico,US,2020-05-09 02:32:39,181
New York,US,2020-05-09 02:32:39,26243
North Carolina,US,2020-05-09 02:32:39,530
North Dakota,US,2020-05-09 02:32:39,33
Northern Mariana Islands,US,2020-05-09 02:32:39,2
Ohio,US,2020-05-09 02:32:39,1306
Oklahoma,US,2020-05-09 02:32:39,266
Oregon,US,2020-05-09 02:32:39,124
Pennsylvania,US,2020-05-09 02:32:39,3715
Puerto Rico,US,2020-05-09 02:32:39,107
Rhode Island,US,2020-05-09 02:32:39,399
South Carolina,US,2020-05-09 02:32:39,320
South Dakota,US,2020-05-09 02:32:39,31
Tennessee,US,2020-05-09 02:32:39,242
Texas,US,2020-05-09 02:32:39,1025
Utah,US,2020-05-09 02:32:39,61
Vermont,US,2020-05-09 02:32:39,53
Virgin Islands,US,2020-05-09 02:32:39,4
Virginia,US,2020-05-09 02:32:39,812
Washington,US,2020-05-09 02:32:39,905
West Virginia,US,2020-05-09 02:32:39,52
Wisconsin,US,2020-05-09 02:32:39,384
Wyoming,US,2020-05-09 02:32:39,7
Alabama,US,2020-05-10 02:32:34,390
Alaska,US,2020-05-10 02:32:34,10
American Samoa,US,2020-05-10 02:32:34,0
Arizona,US,2020-05-10 02:32:34,532
Arkansas,US,2020-05-10 02:32:34,88
California,US,2020-05-10 02:32:34,2687
Colorado,US,2020-05-10 02:32:34,967
Connecticut,US,2020-05-10 02:32:34,2932
Delaware,US,2020-05-10 02:32:34,221
Diamond Princess,US,2020-05-10 02:32:34,0
District of Columbia,US,2020-05-10 02:32:34,311
Florida,US,2020-05-10 02:32:34,1715
Georgia,US,2020-05-10 02:32:34,1403
Grand Princess,US,2020-05-10 02:32:34,3
Guam,US,2020-05-10 02:32:34,5
Hawaii,US,2020-05-10 02:32:34,17
Idaho,US,2020-05-10 02:32:34,67
Illinois,US,2020-05-10 02:32:34,3349
Indiana,US,2020-05-10 02:32:34,1490
Iowa,US,2020-05-10 02:32:34,252
Kansas,US,2020-05-10 02:32:34,174
Kentucky,US,2020-05-10 02:32:34,304
Louisiana,US,2020-05-10 02:32:34,2267
Maine,US,2020-05-10 02:32:34,64
Maryland,US,2020-05-10 02:32:34,1614
Massachusetts,US,2020-05-10 02:32:34,4840
Michigan,US,2020-05-10 02:32:34,4530
Minnesota,US,2020-05-10 02:32:34,558
Mississippi,US,2020-05-10 02:32:34,421
Missouri,US,2020-05-10 02:32:34,494
Montana,US,2020-05-10 02:32:34,16
Nebraska,US,2020-05-10 02:32:34,90
Nevada,US,2020-05-10 02:32:34,313
New Hampshire,US,2020-05-10 02:32:34,131
New Jersey,US,2020-05-10 02:32:34,9116
New Mexico,US,2020-05-10 02:32:34,191
New York,US,2020-05-10 02:32:34,26612
North Carolina,US,2020-05-10 02:32:34,551
North Dakota,US,2020-05-10 02:32:34,35
Northern Mariana Islands,US,2020-05-10 02:32:34,2
Ohio,US,2020-05-10 02:32:34,1331
Oklahoma,US,2020-05-10 02:32:34,270
Oregon,US,2020-05-10 02:32:34,127
Pennsylvania,US,2020-05-10 02:32:34,3779
Puerto Rico,US,2020-05-10 02:32:34,108
Rhode Island,US,2020-05-10 02:32:34,418
South Carolina,US,2020-05-10 02:32:34,330
South Dakota,US,2020-05-10 02:32:34,34
Tennessee,US,2020-05-10 02:32:34,242
Texas,US,2020-05-10 02:32:34,1066
Utah,US,2020-05-10 02:32:34,66
Vermont,US,2020-05-10 02:32:34,53
Virgin Islands,US,2020-05-10 02:32:34,4
Virginia,US,2020-05-10 02:32:34,827
Washington,US,2020-05-10 02:32:34,921
West Virginia,US,2020-05-10 02:32:34,52
Wisconsin,US,2020-05-10 02:32:34,398
Wyoming,US,2020-05-10 02:32:34,7
Alabama,US,2020-05-11 02:32:34,393
Alaska,US,2020-05-11 02:32:34,10
American Samoa,US,2020-05-11 02:32:34,0
Arizona,US,2020-05-11 02:32:34,536
Arkansas,US,2020-05-11 02:32:34,91
California,US,2020-05-11 02:32:34,2716
Colorado,US,2020-05-11 02:32:34,971
Connecticut,US,2020-05-11 02:32:34,2967
Delaware,US,2020-05-11 02:32:34,221
Diamond Princess,US,2020-05-11 02:32:34,0
District of Columbia,US,2020-05-11 02:32:34,323
Florida,US,2020-05-11 02:32:34,1721
Georgia,US,2020-05-11 02:32:34,1406
Grand Princess,US,2020-05-11 02:32:34,3
Guam,US,2020-05-11 02:32:34,5
Hawaii,US,2020-05-11 02:32:34,17
Idaho,US,2020-05-11 02:32:34,67
Illinois,US,2020-05-11 02:32:34,3406
Indiana,US,2020-05-11 02:32:34,1508
Iowa,US,2020-05-11 02:32:34,265
Kansas,US,2020-05-11 02:32:34,174
Kentucky,US,2020-05-11 02:32:34,304
Louisiana,US,2020-05-11 02:32:34,2286
Maine,US,2020-05-11 02:32:34,64
Maryland,US,2020-05-11 02:32:34,1644
Massachusetts,US,2020-05-11 02:32:34,4979
Michigan,US,2020-05-11 02:32:34,4555
Minnesota,US,2020-05-11 02:32:34,578
Mississippi,US,2020-05-11 02:32:34,430
Missouri,US,2020-05-11 02:32:34,503
Montana,US,2020-05-11 02:32:34,16
Nebraska,US,2020-05-11 02:32:34,90
Nevada,US,2020-05-11 02:32:34,310
New Hampshire,US,2020-05-11 02:32:34,133
New Jersey,US,2020-05-11 02:32:34,9256
New Mexico,US,2020-05-11 02:32:34,200
New York,US,2020-05-11 02:32:34,26641
North Carolina,US,2020-05-11 02:32:34,564
North Dakota,US,2020-05-11 02:32:34,35
Northern Mariana Islands,US,2020-05-11 02:32:34,2
Ohio,US,2020-05-11 02:32:34,1341
Oklahoma,US,2020-05-11 02:32:34,272
Oregon,US,2020-05-11 02:32:34,127
Pennsylvania,US,2020-05-11 02:32:34,3806
Puerto Rico,US,2020-05-11 02:32:34,111
Rhode Island,US,2020-05-11 02:32:34,422
South Carolina,US,2020-05-11 02:32:34,331
South Dakota,US,2020-05-11 02:32:34,34
Tennessee,US,2020-05-11 02:32:34,243
Texas,US,2020-05-11 02:32:34,1094
Utah,US,2020-05-11 02:32:34,67
Vermont,US,2020-05-11 02:32:34,53
Virgin Islands,US,2020-05-11 02:32:34,4
Virginia,US,2020-05-11 02:32:34,839
Washington,US,2020-05-11 02:32:34,931
West Virginia,US,2020-05-11 02:32:34,54
Wisconsin,US,2020-05-11 02:32:34,400
Wyoming,US,2020-05-11 02:32:34,7
Alabama,US,2020-05-12 03:32:31,403
Alaska,US,2020-05-12 03:32:31,10
American Samoa,US,2020-05-12 03:32:31,0
Arizona,US,2020-05-12 03:32:31,542
Arkansas,US,2020-05-12 03:32:31,94
California,US,2020-05-12 03:32:31,2779
Colorado,US,2020-05-12 03:32:31,987
Connecticut,US,2020-05-12 03:32:31,3008
Delaware,US,2020-05-12 03:32:31,225
Diamond Princess,US,2020-05-12 03:32:31,0
District of Columbia,US,2020-05-12 03:32:31,328
Florida,US,2020-05-12 03:32:31,1735
Georgia,US,2020-05-12 03:32:31,1444
Grand Princess,US,2020-05-12 03:32:31,3
Guam,US,2020-05-12 03:32:31,5
Hawaii,US,2020-05-12 03:32:31,17
Idaho,US,2020-05-12 03:32:31,70
Illinois,US,2020-05-12 03:32:31,3459
Indiana,US,2020-05-12 03:32:31,1540
Iowa,US,2020-05-12 03:32:31,271
Kansas,US,2020-05-12 03:32:31,180
Kentucky,US,2020-05-12 03:32:31,311
Louisiana,US,2020-05-12 03:32:31,2308
Maine,US,2020-05-12 03:32:31,65
Maryland,US,2020-05-12 03:32:31,1683
Massachusetts,US,2020-05-12 03:32:31,5108
Michigan,US,2020-05-12 03:32:31,4584
Minnesota,US,2020-05-12 03:32:31,591
Mississippi,US,2020-05-12 03:32:31,435
Missouri,US,2020-05-12 03:32:31,514
Montana,US,2020-05-12 03:32:31,16
Nebraska,US,2020-05-12 03:32:31,98
Nevada,US,2020-05-12 03:32:31,312
New Hampshire,US,2020-05-12 03:32:31,133
New Jersey,US,2020-05-12 03:32:31,9340
New Mexico,US,2020-05-12 03:32:31,208
New York,US,2020-05-12 03:32:31,26988
North Carolina,US,2020-05-12 03:32:31,575
North Dakota,US,2020-05-12 03:32:31,36
Northern Mariana Islands,US,2020-05-12 03:32:31,2
Ohio,US,2020-05-12 03:32:31,1357
Oklahoma,US,2020-05-12 03:32:31,274
Oregon,US,2020-05-12 03:32:31,130
Pennsylvania,US,2020-05-12 03:32:31,3832
Puerto Rico,US,2020-05-12 03:32:31,113
Rhode Island,US,2020-05-12 03:32:31,430
South Carolina,US,2020-05-12 03:32:31,346
South Dakota,US,2020-05-12 03:32:31,34
Tennessee,US,2020-05-12 03:32:31,251
Texas,US,2020-05-12 03:32:31,1117
Utah,US,2020-05-12 03:32:31,68
Vermont,US,2020-05-12 03:32:31,53
Virgin Islands,US,2020-05-12 03:32:31,5
Virginia,US,2020-05-12 03:32:31,850
Washington,US,2020-05-12 03:32:31,945
West Virginia,US,2020-05-12 03:32:31,54
Wisconsin,US,2020-05-12 03:32:31,409
Wyoming,US,2020-05-12 03:32:31,7
Alabama,US,2020-05-13 03:32:30,435
Alaska,US,2020-05-13 03:32:30,10
American Samoa,US,2020-05-13 03:32:30,0
Arizona,US,2020-05-13 03:32:30,562
Arkansas,US,2020-05-13 03:32:30,95
California,US,2020-05-13 03:32:30,2879
Colorado,US,2020-05-13 03:32:30,1010
Connecticut,US,2020-05-13 03:32:30,3041
Delaware,US,2020-05-13 03:32:30,237
Diamond Princess,US,2020-05-13 03:32:30,0
District of Columbia,US,2020-05-13 03:32:30,336
Florida,US,2020-05-13 03:32:30,1779
Georgia,US,2020-05-13 03:32:30,1498
Grand Princess,US,2020-05-13 03:32:30,3
Guam,US,2020-05-13 03:32:30,5
Hawaii,US,2020-05-13 03:32:30,17
Idaho,US,2020-05-13 03:32:30,69
Illinois,US,2020-05-13 03:32:30,3601
Indiana,US,2020-05-13 03:32:30,1578
Iowa,US,2020-05-13 03:32:30,289
Kansas,US,2020-05-13 03:32:30,184
Kentucky,US,2020-05-13 03:32:30,321
Louisiana,US,2020-05-13 03:32:30,2347
Maine,US,2020-05-13 03:32:30,65
Maryland,US,2020-05-13 03:32:30,1756
Massachusetts,US,2020-05-13 03:32:30,5141
Michigan,US,2020-05-13 03:32:30,4674
Minnesota,US,2020-05-13 03:32:30,614
Mississippi,US,2020-05-13 03:32:30,457
Missouri,US,2020-05-13 03:32:30,529
Montana,US,2020-05-13 03:32:30,16
Nebraska,US,2020-05-13 03:32:30,100
Nevada,US,2020-05-13 03:32:30,321
New Hampshire,US,2020-05-13 03:32:30,142
New Jersey,US,2020-05-13 03:32:30,9531
New Mexico,US,2020-05-13 03:32:30,219
New York,US,2020-05-13 03:32:30,27284
North Carolina,US,2020-05-13 03:32:30,600
North Dakota,US,2020-05-13 03:32:30,38
Northern Mariana Islands,US,2020-05-13 03:32:30,2
Ohio,US,2020-05-13 03:32:30,1436
Oklahoma,US,2020-05-13 03:32:30,278
Oregon,US,2020-05-13 03:32:30,130
Pennsylvania,US,2020-05-13 03:32:30,3914
Puerto Rico,US,2020-05-13 03:32:30,114
Rhode Island,US,2020-05-13 03:32:30,444
South Carolina,US,2020-05-13 03:32:30,355
South Dakota,US,2020-05-13 03:32:30,39
Tennessee,US,2020-05-13 03:32:30,266
Texas,US,2020-05-13 03:32:30,1146
Utah,US,2020-05-13 03:32:30,73
Vermont,US,2020-05-13 03:32:30,53
Virgin Islands,US,2020-05-13 03:32:30,6
Virginia,US,2020-05-13 03:32:30,892
Washington,US,2020-05-13 03:32:30,962
West Virginia,US,2020-05-13 03:32:30,58
Wisconsin,US,2020-05-13 03:32:30,418
Wyoming,US,2020-05-13 03:32:30,7
Alabama,US,2020-05-14 03:32:32,450
Alaska,US,2020-05-14 03:32:32,10
American Samoa,US,2020-05-14 03:32:32,0
Arizona,US,2020-05-14 03:32:32,595
Arkansas,US,2020-05-14 03:32:32,97
California,US,2020-05-14 03:32:32,2957
Colorado,US,2020-05-14 03:32:32,1062
Connecticut,US,2020-05-14 03:32:32,3125
Delaware,US,2020-05-14 03:32:32,247
Diamond Princess,US,2020-05-14 03:32:32,0
District of Columbia,US,2020-05-14 03:32:32,350
Florida,US,2020-05-14 03:32:32,1827
Georgia,US,2020-05-14 03:32:32,1517
Grand Princess,US,2020-05-14 03:32:32,3
Guam,US,2020-05-14 03:32:32,5
